"MethodName","Patch","Compiled","AllTestsPassed","TotalExecutionTime(ms)","Fitness","FitnessImprovement"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","true","true","11045.779","11045.0","2527.0"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 | gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":298 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":605 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":599 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":595 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","true","true","9746.088","9746.0","3826.0"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":599 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 | gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":297 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":600 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 | gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":89 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":600 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":169 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":589 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":586 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":510 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":595 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":588 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":180 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 |","true","true","9921.061","9921.0","3651.0"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","true","false","10402.443","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","true","false","10818.302","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":142 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":600 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":588 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 | gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 | gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":601 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":599 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 | gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":477 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":412 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":588 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":509 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":601 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":358 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":586 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":375 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 |","true","false","27593.615","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":589 |","true","false","20072.924","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":505 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":595 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 | gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","true","false","18915.83","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":589 |","true","false","22433.967","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":192 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":588 |","true","false","21812.957","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 | gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":600 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":92 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":600 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":602 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 |","true","false","40760.47","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":500 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":599 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":310 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":586 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":375 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":601 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":129 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":398 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":589 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":158 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":129 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 |","true","false","21332.967","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":592 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":602 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":128 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":586 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":42 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":591 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":603 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.DeleteLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","true","false","18362.732","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":576 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":593 |","true","true","20324.07","20324.0","-6752.0"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":435 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":601 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":598 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":600 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":597 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":587 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.CopyLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":385 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":586 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.ReplaceLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":620 -> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":599 |","false","false","0.0","1.7976931348623157E308","-1.7976931348623157E308"
"com.google.gson.GsonBuilder.com.google.gson.GsonBuilder.create()","| gin.edit.line.SwapLine ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":588 <-> ""./gson/src/main/java/com/google/gson/GsonBuilder.java"":589 |","true","false","19986.303","1.7976931348623157E308","-1.7976931348623157E308"
